,0,1,2,3,4,5,6,7,8,9
478,"(857.4909, 531.703)","(857.4901, 531.70135)","(857.4843, 531.6975)","(857.4799, 531.70514)","(857.4625, 531.69025)","(857.4408, 531.682)","(857.4255, 531.67194)","(857.4046, 531.6713)","(857.39624, 531.67926)","(857.3873, 531.69495)"
479,"(537.00165, 222.15701)","(537.00446, 222.15036)","(536.9993, 222.14641)","(537.00525, 222.15137)","(537.0031, 222.15518)","(537.00415, 222.15646)","(537.00464, 222.16023)","(537.00995, 222.16)","(537.0072, 222.15862)","(537.006, 222.16602)"
480,"(470.20166, 175.21417)","(470.20398, 175.21974)","(470.20392, 175.2251)","(470.20386, 175.23615)","(470.20093, 175.23293)","(470.20126, 175.23108)","(470.20145, 175.22968)","(470.20288, 175.22977)","(470.20517, 175.22475)","(470.20703, 175.22635)"
481,"(681.2879, 117.727234)","(681.2863, 117.72756)","(681.2853, 117.72776)","(681.28357, 117.728065)","(681.2852, 117.72159)","(681.2898, 117.719635)","(681.294, 117.714355)","(681.29285, 117.714424)","(681.2929, 117.715034)","(681.2939, 117.715096)"
482,"(505.30096, 603.2667)","(505.3142, 603.2798)","(505.3293, 603.2968)","(505.35452, 603.3161)","(505.36224, 603.34467)","(505.3772, 603.3649)","(505.38776, 603.38885)","(505.40427, 603.41174)","(505.4057, 603.4123)","(505.40768, 603.4125)"
483,"(860.26685, 485.01486)","(860.3495, 484.93307)","(860.29395, 484.5993)","(860.1517, 484.48422)","(860.1941, 484.45337)","(860.2126, 484.37903)","(860.30444, 484.38492)","(860.3584, 484.40024)","(860.38153, 484.42465)","(860.41077, 484.4476)"
484,"(464.3261, 275.561)","(464.32825, 275.55655)","(464.32108, 275.55072)","(464.3126, 275.54318)","(464.30588, 275.54468)","(464.30484, 275.545)","(464.2969, 275.5462)","(464.29642, 275.54333)","(464.28394, 275.54257)","(464.29343, 275.54562)"
485,"(810.28424, 284.48245)","(810.2733, 284.4685)","(810.26025, 284.47086)","(810.2488, 284.4619)","(810.245, 284.4645)","(810.23346, 284.46716)","(810.2265, 284.48224)","(810.2163, 284.48126)","(810.21625, 284.4882)","(810.2166, 284.48315)"
486,"(1121.6785, 287.7005)","(1121.6752, 287.6912)","(1121.6775, 287.68085)","(1121.662, 287.65393)","(1121.6592, 287.63724)","(1121.655, 287.61728)","(1121.6504, 287.603)","(1121.649, 287.58173)","(1121.6519, 287.56946)","(1121.6554, 287.55807)"
487,"(429.01376, 568.5184)","(428.99368, 568.52704)","(428.9805, 568.5338)","(428.95282, 568.5375)","(428.95392, 568.5461)","(428.94702, 568.5402)","(428.94278, 568.5344)","(428.93552, 568.53534)","(428.9342, 568.5291)","(428.93246, 568.5249)"
488,"(867.39996, 168.65567)","(867.3964, 168.66167)","(867.3943, 168.66911)","(867.3874, 168.68124)","(867.3971, 168.68935)","(867.4008, 168.69745)","(867.4024, 168.70174)","(867.4061, 168.7133)","(867.40857, 168.7091)","(867.40753, 168.70705)"
489,"(715.3082, 282.3838)","(715.3123, 282.38464)","(715.30756, 282.39108)","(715.30975, 282.38416)","(715.3048, 282.38916)","(715.3069, 282.3944)","(715.3029, 282.39987)","(715.3029, 282.40356)","(715.292, 282.41077)","(715.2806, 282.4223)"
490,"(1125.5203, 188.8463)","(1125.5394, 188.83807)","(1125.5488, 188.82901)","(1125.5565, 188.80869)","(1125.5833, 188.80426)","(1125.5928, 188.79608)","(1125.603, 188.79424)","(1125.5973, 188.79385)","(1125.5934, 188.81091)","(1125.586, 188.80788)"
491,"(718.3411, 285.4437)","(718.34644, 285.44394)","(718.34674, 285.45053)","(718.3527, 285.44763)","(718.3575, 285.44827)","(718.36005, 285.4489)","(718.3621, 285.44812)","(718.36414, 285.4483)","(718.36053, 285.4516)","(718.36316, 285.4517)"
492,"(867.8531, 192.8474)","(867.8422, 192.83136)","(867.836, 192.81976)","(867.8271, 192.80919)","(867.83215, 192.80553)","(867.8259, 192.80348)","(867.8281, 192.79951)","(867.82336, 192.79918)","(867.827, 192.79843)","(867.8273, 192.79825)"
493,"(643.2615, 526.7327)","(643.2823, 526.8536)","(643.30206, 526.98834)","(643.32434, 527.12695)","(643.3647, 527.1745)","(643.4126, 527.20776)","(643.4589, 527.24963)","(643.5091, 527.28296)","(643.5237, 527.2825)","(643.54095, 527.2748)"
494,"(613.6074, 280.05276)","(613.6068, 280.0522)","(613.6089, 280.05038)","(613.6129, 280.04764)","(613.6157, 280.03775)","(613.6146, 280.03564)","(613.6095, 280.0289)","(613.6063, 280.02652)","(613.6019, 280.02634)","(613.59784, 280.02637)"
495,"(316.19708, 385.7198)","(316.20398, 385.72202)","(316.21024, 385.724)","(316.22296, 385.73267)","(316.21945, 385.72903)","(316.21567, 385.72867)","(316.2125, 385.72736)","(316.20926, 385.72815)","(316.20648, 385.72885)","(316.20358, 385.73083)"
496,"(710.21155, 328.89316)","(710.21124, 328.90784)","(710.20856, 328.92203)","(710.2097, 328.94147)","(710.21814, 328.9525)","(710.22925, 328.96497)","(710.2367, 328.97302)","(710.2455, 328.98257)","(710.2354, 328.97842)","(710.4028, 329.1889)"
497,"(123.88062, 276.93234)","(123.87896, 276.92313)","(123.879005, 276.92108)","(123.87659, 276.91324)","(123.886475, 276.94687)","(123.88872, 276.95105)","(123.88875, 276.9769)","(123.8871, 276.98184)","(123.888245, 276.98077)","(123.888145, 276.98047)"
498,"(801.10864, 670.8874)","(801.0943, 670.88904)","(801.085, 670.893)","(801.0717, 670.8882)","(801.07916, 670.8932)","(801.0883, 670.89056)","(801.0945, 670.8932)","(801.09625, 670.8869)","(801.09656, 670.8871)","(801.098, 670.8869)"
499,"(21.696695, 367.807)","(21.68528, 367.86505)","(21.673437, 367.92496)","(21.669994, 367.97763)","(21.686565, 367.97296)","(21.703117, 367.95245)","(21.715733, 367.93628)","(21.721119, 367.9202)","(21.723934, 367.91296)","(21.726894, 367.9024)"
500,"(639.61505, 274.63257)","(639.6143, 274.6233)","(639.6185, 274.618)","(639.61896, 274.61368)","(639.6196, 274.6062)","(639.61346, 274.6106)","(639.6136, 274.61243)","(639.6121, 274.61237)","(639.6105, 274.61334)","(639.6098, 274.60623)"
501,"(803.36237, 389.80618)","(803.3511, 389.80695)","(803.34485, 389.80695)","(803.32635, 389.806)","(803.3257, 389.8075)","(803.32513, 389.8101)","(803.325, 389.812)","(803.32117, 389.81558)","(803.3281, 389.8156)","(803.32806, 389.816)"
502,"(1091.9021, 422.7798)","(1091.9337, 422.89212)","(1091.9666, 423.00714)","(1091.995, 423.10764)","(1091.9976, 423.11224)","(1092.0021, 423.11554)","(1092.0055, 423.1215)","(1092.0103, 423.1284)","(1092.0345, 423.13196)","(1092.0691, 423.13928)"
503,"(1061.0166, 578.71045)","(1061.8207, 578.97546)","(1061.8468, 578.9479)","(1061.925, 578.7188)","(1061.8535, 578.71344)","(1061.7788, 578.722)","(1061.7158, 578.75397)","(1061.6456, 578.77686)","(1061.5859, 578.74493)","(1061.5266, 578.7028)"
504,"(122.76893, 216.99043)","(122.769745, 216.98936)","(122.76819, 216.99364)","(122.7742, 216.98929)","(122.768234, 216.98763)","(122.76825, 216.98965)","(122.77458, 216.99312)","(122.778564, 216.98976)","(122.77287, 216.99179)","(122.7736, 216.99738)"
505,"(127.40915, 28.429815)","(127.412186, 28.439024)","(127.41444, 28.447289)","(127.42229, 28.454954)","(127.429886, 28.452942)","(127.44533, 28.462532)","(127.45237, 28.470013)","(127.45732, 28.509619)","(127.46358, 28.508774)","(127.46452, 28.507893)"
506,"(811.724, 385.55942)","(811.6628, 385.50543)","(811.6069, 385.45743)","(811.5487, 385.40436)","(811.531, 385.39172)","(811.51404, 385.37225)","(811.4971, 385.3536)","(811.4771, 385.3306)","(811.48346, 385.32132)","(811.49194, 385.3123)"
507,"(869.05206, 94.19311)","(869.05493, 94.19052)","(869.50885, 93.35907)","(869.5535, 92.570755)","(869.5651, 92.3577)","(869.4757, 91.45029)","(869.50635, 91.51011)","(869.5173, 91.56994)","(869.513, 91.57184)","(869.5137, 91.570274)"
508,"(671.8886, 354.7432)","(671.8907, 354.77142)","(671.8866, 354.79587)","(671.8844, 354.83063)","(671.9187, 354.85687)","(671.95355, 354.89166)","(671.99054, 354.92157)","(672.0232, 354.95084)","(672.0362, 354.91855)","(672.0445, 354.89062)"
509,"(1020.5366, 90.81227)","(1020.52686, 90.82259)","(1020.4956, 90.8447)","(1020.48694, 90.85251)","(1020.4684, 90.83916)","(1020.46185, 90.8174)","(1020.44586, 90.80085)","(1020.43994, 90.75656)","(1020.3795, 90.79609)","(1020.32587, 90.82862)"
510,"(775.09204, 38.864437)","(775.09064, 38.864746)","(775.09125, 38.863747)","(775.08966, 38.865593)","(775.08966, 38.868496)","(775.08984, 38.869095)","(775.0903, 38.870506)","(775.0903, 38.87123)","(775.09174, 38.870323)","(775.09216, 38.87054)"
511,"(360.96594, 478.86148)","(360.96622, 478.86)","(360.96838, 478.85672)","(360.967, 478.85837)","(360.99994, 478.84262)","(361.04028, 478.82904)","(361.07324, 478.8177)","(361.11026, 478.80194)","(361.1928, 478.85968)","(361.27652, 478.91208)"
512,"(997.0002, 189.07726)","(996.9981, 189.08267)","(996.9961, 189.09071)","(996.99493, 189.09903)","(996.9985, 189.10321)","(997.00305, 189.10318)","(997.0077, 189.0984)","(997.0128, 189.10387)","(997.00555, 189.10158)","(996.9985, 189.10121)"
513,"(900.48596, 223.35667)","(900.4865, 223.36333)","(900.49316, 223.36302)","(900.4957, 223.37224)","(900.48425, 223.35847)","(900.474, 223.35585)","(900.4669, 223.34541)","(900.4593, 223.34727)","(900.4593, 223.3471)","(900.458, 223.34758)"
514,"(433.37772, 283.44717)","(433.38867, 283.43045)","(433.39664, 283.4213)","(433.40146, 283.40305)","(433.4188, 283.40067)","(433.42865, 283.40005)","(433.43622, 283.39975)","(433.44342, 283.40005)","(433.4461, 283.39682)","(433.45074, 283.39423)"
515,"(597.5359, 682.6519)","(597.5389, 682.64874)","(597.45215, 682.1604)","(597.49854, 682.4902)","(597.5231, 682.47955)","(597.53864, 682.48895)","(597.58966, 682.47437)","(597.6398, 682.4824)","(597.6868, 682.5095)","(597.7135, 682.51874)"
516,"(1114.2178, 563.06506)","(1114.2427, 562.9941)","(1114.0731, 563.1036)","(1114.1498, 563.0731)","(1113.9779, 563.0126)","(1114.0135, 563.0447)","(1113.9955, 563.1116)","(1113.9785, 563.17615)","(1113.9789, 563.1733)","(1113.9786, 563.1728)"
517,"(271.91406, 470.959)","(271.9006, 470.96823)","(271.89124, 470.98007)","(271.8801, 470.99008)","(271.85568, 470.99896)","(271.8303, 471.01108)","(271.81122, 471.02206)","(271.78833, 471.04053)","(271.78833, 471.04053)","(271.7883, 471.04053)"
518,"(413.58856, 607.52313)","(413.58557, 607.5272)","(413.58298, 607.52795)","(413.57684, 607.5294)","(413.573, 607.5276)","(413.57568, 607.5281)","(413.58154, 607.5278)","(413.58853, 607.5303)","(413.59924, 607.5321)","(413.61423, 607.539)"
519,"(895.0952, 194.38701)","(895.0943, 194.39217)","(895.09454, 194.39569)","(895.09424, 194.40402)","(895.0957, 194.4009)","(895.0973, 194.3995)","(895.1009, 194.39624)","(895.10175, 194.3942)","(895.1041, 194.38327)","(895.1115, 194.3684)"
520,"(920.7739, 89.370575)","(920.7732, 89.36908)","(920.7712, 89.36518)","(920.7696, 89.36519)","(920.7697, 89.366844)","(920.771, 89.36473)","(920.77545, 89.364685)","(920.77496, 89.36326)","(920.76154, 89.357834)","(920.75946, 89.36211)"
521,"(719.1093, 513.39545)","(719.09454, 513.3867)","(719.073, 513.3737)","(719.0582, 513.3821)","(719.01953, 513.39746)","(718.9868, 513.4008)","(718.9526, 513.4071)","(718.9289, 513.4129)","(718.9783, 513.37476)","(719.04236, 513.33856)"
522,"(642.8977, 126.15337)","(642.9736, 126.18401)","(643.0444, 126.20587)","(643.11993, 126.23972)","(643.1948, 126.254814)","(643.26874, 126.27868)","(643.3459, 126.30042)","(643.41516, 126.32998)","(643.4644, 126.31951)","(643.5294, 126.32973)"
523,"(771.36444, 383.7862)","(771.3307, 383.72067)","(771.304, 383.6621)","(771.2798, 383.61362)","(771.27423, 383.59665)","(771.2636, 383.57404)","(771.24866, 383.55307)","(771.2379, 383.52603)","(771.242, 383.51996)","(771.2349, 383.5051)"
524,"(466.1058, 357.86603)","(465.94012, 357.55988)","(465.81052, 357.2452)","(465.7313, 357.28543)","(465.45657, 357.25513)","(465.81894, 357.8926)","(465.71942, 357.94174)","(466.0435, 358.34714)","(465.63214, 358.54547)","(465.7025, 358.51862)"
525,"(481.7721, 381.9986)","(481.65378, 381.81836)","(481.57404, 381.72006)","(481.44046, 381.50845)","(481.42267, 381.38034)","(481.40048, 381.249)","(481.50348, 381.25256)","(481.51215, 381.2488)","(480.94833, 380.90918)","(481.7728, 381.02594)"
526,"(843.4854, 288.6062)","(843.4327, 288.71796)","(843.35406, 288.90256)","(843.31775, 289.02393)","(843.29535, 289.06787)","(843.383, 289.343)","(843.7227, 289.57358)","(842.7271, 289.51373)","(842.7096, 289.51498)","(842.6871, 289.5111)"
527,"(329.9163, 171.05777)","(329.90842, 171.05873)","(329.89764, 171.05304)","(329.89032, 171.05872)","(329.88986, 171.05896)","(329.8884, 171.05934)","(329.88754, 171.05795)","(329.89282, 171.0554)","(329.8855, 171.06656)","(329.87564, 171.07823)"
528,"(180.89938, 326.92438)","(180.8467, 326.95526)","(180.79492, 326.95267)","(180.75742, 327.04926)","(180.76877, 326.95703)","(180.79883, 326.95645)","(180.825, 326.9274)","(180.85999, 326.95758)","(180.91615, 326.9087)","(180.99617, 326.94757)"
529,"(479.93057, 332.4612)","(479.9277, 332.45627)","(479.92776, 332.45486)","(479.92593, 332.45456)","(479.9352, 332.41937)","(479.93723, 332.39395)","(479.94247, 332.36572)","(479.94077, 332.3343)","(479.8764, 332.22327)","(479.8116, 332.11163)"
530,"(174.72935, 315.2896)","(174.70369, 315.28635)","(174.68208, 315.28244)","(174.65678, 315.2862)","(174.63893, 315.28464)","(174.61848, 315.2884)","(174.60455, 315.28363)","(174.58893, 315.2789)","(174.60715, 315.28378)","(174.62192, 315.28113)"
531,"(1103.0958, 645.6824)","(1103.1034, 645.71045)","(1103.1111, 645.7525)","(1103.1127, 645.7824)","(1103.0979, 645.77875)","(1103.0948, 645.77783)","(1103.0823, 645.77576)","(1103.081, 645.77606)","(1103.0608, 645.8461)","(1103.0396, 645.9268)"
532,"(1092.3795, 607.55664)","(1092.3796, 607.55664)","(1094.7916, 607.74915)","(1095.0133, 607.4835)","(1095.7925, 607.59973)","(1095.9803, 607.66064)","(1096.0408, 607.6895)","(1096.0939, 607.7298)","(1096.0814, 607.72894)","(1096.0668, 607.74)"
533,"(1156.7261, 654.4624)","(1156.7239, 654.4627)","(1156.7202, 654.4631)","(1156.7229, 654.4647)","(1156.7229, 654.4647)","(1156.7225, 654.46484)","(1156.7225, 654.46484)","(1156.7225, 654.46484)","(1156.7235, 654.46356)","(1156.7242, 654.46265)"
534,"(1087.5984, 608.46124)","(1087.5958, 608.4624)","(1089.9825, 608.7003)","(1090.2078, 608.4364)","(1091.0507, 608.55)","(1091.2423, 608.6487)","(1091.3022, 608.68726)","(1091.3519, 608.7429)","(1091.3474, 608.75104)","(1091.3364, 608.7681)"
535,"(515.7625, 230.10217)","(515.7606, 230.10052)","(515.7617, 230.09856)","(515.76086, 230.09483)","(515.75964, 230.09717)","(515.75867, 230.09688)","(515.75745, 230.09721)","(515.7573, 230.09666)","(515.7561, 230.09772)","(515.7573, 230.10193)"
536,"(866.3766, 605.8501)","(866.3695, 605.872)","(866.3644, 605.88873)","(866.35913, 605.91516)","(866.3503, 605.91565)","(866.3521, 605.9104)","(866.34576, 605.905)","(866.3477, 605.89417)","(866.3545, 606.12164)","(866.49365, 605.92664)"
537,"(709.04004, 427.76175)","(709.0288, 427.77313)","(709.01965, 427.77808)","(709.01776, 427.79892)","(709.01935, 427.79703)","(709.0193, 427.79742)","(709.02045, 427.7956)","(709.0205, 427.79562)","(709.02637, 427.8085)","(708.81116, 427.7282)"
538,"(577.49835, 468.5976)","(577.493, 468.5513)","(577.4955, 468.52673)","(577.4811, 468.45093)","(577.48285, 468.44708)","(577.48395, 468.4436)","(577.4843, 468.43912)","(577.48535, 468.4352)","(577.49207, 468.42853)","(577.478, 468.38278)"
539,"(1094.0466, 676.8985)","(1094.0768, 676.9027)","(1094.1027, 676.90125)","(1094.1309, 676.9006)","(1094.1294, 676.9033)","(1094.1285, 676.8956)","(1094.3668, 676.8854)","(1093.6782, 676.89923)","(1093.6324, 676.8281)","(1093.5667, 676.91693)"
540,"(904.56445, 296.84387)","(904.5634, 296.84637)","(904.5662, 296.84723)","(904.56506, 296.84546)","(904.5634, 296.84457)","(904.56604, 296.84482)","(904.5651, 296.844)","(904.56696, 296.84488)","(904.5712, 296.8436)","(904.57446, 296.84613)"
541,"(677.2492, 313.97388)","(677.2368, 313.97433)","(676.9875, 313.96533)","(676.95483, 314.518)","(677.5975, 315.75928)","(677.62787, 317.2383)","(677.5564, 317.14056)","(677.2505, 316.87125)","(676.9911, 316.8644)","(676.7003, 316.8561)"
542,"(416.14822, 22.897488)","(416.14337, 22.899174)","(416.13535, 22.901047)","(416.12894, 22.892498)","(416.13016, 22.892841)","(416.1307, 22.891994)","(416.1321, 22.8934)","(416.09555, 22.899101)","(416.11246, 22.899405)","(416.12335, 22.90356)"
543,"(713.48944, 147.15178)","(713.4864, 147.1534)","(713.4806, 147.15573)","(713.47516, 147.16234)","(713.4757, 147.1649)","(713.4801, 147.1621)","(713.4819, 147.16183)","(713.48376, 147.16277)","(713.4851, 147.1636)","(713.4864, 147.16283)"
544,"(501.2609, 584.94775)","(501.2704, 584.93494)","(501.2783, 584.9323)","(501.28632, 584.91907)","(501.29053, 584.9258)","(501.28787, 584.9237)","(501.28522, 584.93146)","(501.28015, 584.92694)","(501.27805, 584.92773)","(501.2752, 584.9295)"
545,"(90.120766, 542.05597)","(90.120735, 542.0554)","(90.121216, 542.05536)","(90.11974, 542.05524)","(90.126175, 542.0432)","(90.12635, 542.0404)","(90.1276, 542.036)","(90.12305, 542.02997)","(90.12293, 542.0299)","(90.12293, 542.0299)"
546,"(902.80145, 579.6104)","(902.8053, 579.6139)","(902.799, 579.56055)","(902.7799, 579.5623)","(902.7298, 579.5437)","(902.6853, 579.52313)","(902.639, 579.50476)","(902.5856, 579.48065)","(902.5832, 579.4824)","(902.5733, 579.47546)"
547,"(966.5835, 288.08377)","(966.5953, 288.1707)","(966.62164, 288.25595)","(966.64777, 288.32834)","(966.6565, 288.35693)","(966.6587, 288.3818)","(966.6622, 288.41034)","(966.6608, 288.43228)","(966.6596, 288.42938)","(966.659, 288.4279)"
548,"(118.68165, 385.2216)","(118.712845, 385.2219)","(118.75631, 385.21942)","(118.78839, 385.2173)","(118.81824, 385.22244)","(118.83861, 385.23352)","(118.86573, 385.25052)","(118.89053, 385.27194)","(118.9059, 385.2756)","(118.91961, 385.28854)"
549,"(527.78094, 573.9453)","(527.7765, 573.9555)","(527.76544, 573.9653)","(527.7596, 573.96906)","(527.7617, 573.9987)","(527.7658, 574.0141)","(527.7643, 574.03735)","(527.7706, 574.0527)","(527.78906, 574.0726)","(527.7988, 574.09235)"
550,"(92.28937, 576.80774)","(92.29448, 576.7977)","(92.29303, 576.7954)","(92.287025, 576.78357)","(92.28613, 576.77527)","(92.2767, 576.7666)","(92.27092, 576.75854)","(92.252556, 576.74097)","(92.25236, 576.7374)","(92.24804, 576.7242)"
551,"(127.29741, 185.60057)","(127.29874, 185.59827)","(127.30202, 185.59831)","(127.30821, 185.593)","(127.30676, 185.59618)","(127.679665, 184.88232)","(125.26183, 185.6542)","(125.17225, 185.33679)","(125.18332, 185.50458)","(125.04282, 185.35756)"
552,"(866.6307, 223.0902)","(866.6289, 223.09431)","(866.62134, 223.11592)","(866.6061, 223.14171)","(866.62366, 223.11456)","(866.61584, 223.1298)","(866.61304, 223.12302)","(866.6022, 223.123)","(866.6094, 223.11096)","(866.60645, 223.1014)"
553,"(219.50696, 94.53498)","(219.51071, 94.54325)","(219.51529, 94.54785)","(219.51938, 94.564156)","(219.51581, 94.56318)","(219.51964, 94.55703)","(219.5215, 94.55076)","(219.52744, 94.543976)","(219.5277, 94.542564)","(219.53079, 94.546524)"
554,"(825.9826, 81.779305)","(826.0273, 81.74888)","(826.0688, 81.73124)","(826.11615, 81.703026)","(826.1231, 81.64382)","(826.1362, 81.56835)","(826.14496, 81.50905)","(826.1573, 81.43579)","(826.15045, 81.43978)","(826.14746, 81.43493)"
555,"(227.58398, 48.74642)","(227.60448, 48.727455)","(227.64983, 48.522022)","(227.70992, 48.58597)","(227.71768, 48.59272)","(227.75162, 48.307125)","(227.79199, 48.31223)","(227.68947, 48.259747)","(227.63588, 48.28776)","(227.60522, 48.339474)"
556,"(325.22314, 335.14133)","(325.2311, 335.15347)","(325.23196, 335.16595)","(325.2425, 335.18274)","(325.23834, 335.189)","(325.23193, 335.19342)","(325.22775, 335.2007)","(325.22607, 335.2157)","(325.2185, 335.21973)","(325.221, 335.2241)"
557,"(92.50627, 123.41491)","(92.48476, 123.40473)","(92.46478, 123.37989)","(92.4449, 123.372246)","(92.44553, 123.35244)","(92.451584, 123.345764)","(92.452644, 123.33111)","(92.459656, 123.33191)","(92.46802, 123.35014)","(92.47877, 123.37203)"
558,"(683.2357, 583.0577)","(683.24677, 583.0441)","(683.2541, 583.0326)","(683.26917, 583.0057)","(683.26373, 583.0214)","(683.2646, 583.0149)","(683.2575, 583.0321)","(683.2578, 583.02344)","(683.2684, 583.0077)","(683.3005, 583.0027)"
